MainCode,Description,Color,Size,Unit,OnHand,Price1,Bin#,MainCode2,Price2,Price3,Price4,Price5
Q613,KID KUFI CAP : RED,RED,R,DZ,80,$9.00 ,F12,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q614,KID KUFI CAP : BROWN,BROWN,R,DZ,219,$9.00 ,F12,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q615,KID KUFI CAP : LAVENDER,LAVENDER,R,DZ,195,$9.00 ,F12,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q616,KID KUFI CAP : CRREAM,CREAM,R,DZ,91,$9.00 ,F11,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q617,KID KUFI CAP : L. PINK,L PINK,R,DZ,184,$9.00 ,F11,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q618,KID KUFI CAP : M. PINK,M PINK,R,DZ,8,$9.00 ,F11,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q619,KID KUFI CAP : H. PINK,H PINK,R,DZ,0,$9.00 ,F11,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q620,KID KUFI CAP : CRIMSON,CRIMSON,R,DZ,153,$9.00 ,F11,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q621,KID KUFI CAP : PEACH,PEACH,R,DZ,160,$9.00 ,F11,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q622,KID KUFI CAP : MUSTARD,MUSTARD,R,DZ,0,$9.00 ,F11,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q623,KID KUFI CAP : TURQUOISE,TURQUOISE,R,DZ,89,$9.00 ,F11,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q624,KID KUFI CAP : LEMON,LEMON,R,DZ,171,$9.00 ,F10,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q625,KID KUFI CAP : LIME,LIME,R,DZ,120,$9.00 ,F10,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q629,JUMBO HAIR NET : AFRO,AFRO,J,DZ,174,$22.50 ,D19,,$30.00 ,$48.00 ,$0.00 ,$0.00 
Q630,JUMBO HAIR NET : ASSORT,ASSORT,J,DZ,95,$22.50 ,D19,,$30.00 ,$48.00 ,$0.00 ,$0.00 
Q631,JUMBO HAIR NET : BLACK,BLACK,J,DZ,242,$22.50 ,D19,,$30.00 ,$48.00 ,$0.00 ,$0.00 
Q661,BABY KUFI CAP W/BRIM : BLACK,BLACK,R,DZ,844,$12.00 ,F10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q662,BABY KUFI CAP W/BRIM : WHITE,WHITE,R,DZ,859,$12.00 ,F10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q663,BABY KUFI CAP W/BRIM : RED,RED,R,DZ,335,$12.00 ,F10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q664,BABY KUFI CAP W/BRIM : BROWN,BROWN,R,DZ,392,$12.00 ,F10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q665,BABY KUFI CAP W/BRIM : NATURAL,BEIGE,R,DZ,270,$12.00 ,F10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q666,BABY KUFI CAP W/BRIM : CREAM,CREAM,R,DZ,359,$12.00 ,F10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q667,BABY KUFI CAP W/BRIM : L.PINK,L PINK,R,DZ,567,$12.00 ,F9,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q668,BABY KUFI CAP W/BRIM : M.PINK,M PINK,R,DZ,80,$12.00 ,F9,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q669,BABY KUFI CAP W/BRIM : H.PINK,H PINK,R,DZ,440,$12.00 ,F9,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q671,KID KUFI-CAP : BLACK,BLACK,R,DZ,0,$9.00 ,F9,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q672,KID KUFI-CAP : WHITE,WHITE,R,DZ,0,$9.00 ,F9,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q673,KID KUFI-CAP : RED,RED,R,DZ,0,$9.00 ,F9,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q674,KID KUFI-CAP : BROWN,BROWN,R,DZ,0,$9.00 ,F9,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q675,KID KUFI-CAP : CREAM,CREAM,R,DZ,0,$9.00 ,F9,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q676,KID KUFI-CAP : H.PINK,H PINK,R,DZ,0,$9.00 ,F5,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q677,KID KUFI-CAP : M.PINK,M PINK,R,DZ,0,$9.00 ,F5,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q678,KID KUFI-CAP : PINK,PINK,R,DZ,0,$9.00 ,F5,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q679,KID KUFI-CAP : TURQUOISE,TURQUOISE,R,DZ,0,$9.00 ,F5,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q680,KID KUFI-CAP : CRIMSON,CRIMSON,R,DZ,0,$9.00 ,F5,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q681,KID KUFI-CAP : LAVENDER,LAVENDER,R,DZ,0,$9.00 ,F5,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q682,KID KUFI-CAP : PEACH,PEACH,R,DZ,0,$9.00 ,F5,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q683,KID KUFI-CAP : MUSTARD,MUSTARD,R,DZ,0,$9.00 ,F5,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q684,KID KUFI-CAP : LIME,LIME,R,DZ,0,$9.00 ,F6,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q685,KID KUFI-CAP : LEMON,LEMON,R,DZ,0,$9.00 ,F6,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q7000,LUX DISPLAY SET (200PCS),,,PC,4,$498.40 ,,,$668.80 ,,,
Q7000 DP3,LUX DISPLAY SET (A+B)SET,,,PC,35,$498.40 ,,,$668.80 ,$0.00 ,$0.00 ,$0.00 
Q7000 DP4,LUX DISPLAY SET (C+D)SET,,,PC,35,$0.00 ,,,$0.00 ,$0.00 ,$0.00 ,$0.00 
Q7001,SILK BONNET(XL) (6PC) : ASSORT,ASSORT,XL,PC,502,$10.80 ,J13,,$14.70 ,,,
Q7002,SILK BONNET(XL) (6PC) : ONYX,ONYX,XL,PC,849,$10.80 ,J13,,$14.70 ,,,
Q7003,SILK BONNET(JUMBO) (6PC) : ASSORT,ASSORT,JUMBO,PC,392,$15.30 ,J13,,$20.40 ,,,
Q7004,SILK BONNET(JUMBO) (6PC) : ONYX,ONYX,JUMBO,PC,227,$15.30 ,J13,,$20.40 ,,,
Q7005,SILK BONNET(BRAID) (6PC) : ASSORT,ASSORT,R,PC,828,$15.30 ,J12,,$20.40 ,,,
Q7006,SILK BONNET(BRAID) (6PC) : ONYX,ONYX,R,PC,533,$15.30 ,J12,,$20.40 ,,,
Q7011,SILK PATTERN BONNET (XL) (6PC): AFRO,AFRO,XL,PC,1378,$12.90 ,J12,,$17.40 ,,,
Q7012,SILK PATTERN BONNET (XL) (6PC): LEOPARD,LEO,XL,PC,270,$12.90 ,J11,,$17.40 ,,,
Q7021,SILK PATTERN BONNET (JUMBO) (6PC): AFRO,ASSORT,JUMBO,PC,842,$17.40 ,J12,,$23.40 ,,,
Q7022,SILK PATTERN BONNET (JUMBO) (6PC): LEO,ASSORT,JUMBO,PC,483,$17.40 ,J11,,$23.40 ,,,
Q7031,SILK PATTERN BONNET (BRAID) (6PC): AFRO,ASSORT,R,PC,494,$17.40 ,J11,,$23.40 ,,,
Q7032,SILK PATTERN BONNET (BRAID) (6PC): LEO,ASSORT,R,PC,532,$17.40 ,J11,,$23.40 ,,,
Q7051,SILK SHOWER & CONDITIONING CAP(XL) (6PC) : ASSORT,ASSORT,XL,PC,16,$12.90 ,J10,,$17.40 ,,,
Q7052,SILK SHOWER & CONDITIONING CAP(XL) (6PC) : ONYX,ONYX,XL,PC,-2,$12.90 ,J10,,$17.40 ,,,
Q7053,SILK SHOWER & CONDITIONING CAP(JUMBO) (6PC) : ASSORT,ASSORT,JUMBO,PC,-4,$17.40 ,J10,,$23.40 ,,,
Q7054,SILK SHOWER & CONDITIONING CAP(JUMBO) (6PC) : ONYX,ONYX,JUMBO,PC,0,$17.40 ,J10,,$23.40 ,,,
Q7055,SILK SHOWER & CONDITIONING CAP(BRAID) (6PC) : ASSORT,ASSORT,R,PC,17,$17.40 ,J9,,$23.40 ,,,
Q7056,SILK SHOWER & CONDITIONING CAP(BRAID) (6PC) : ONYX,ONYX,R,PC,-2,$17.40 ,J9,,$23.40 ,,,
Q7061,SILK DAY & NIGHT CAP (XL) (6PC): AFRO,AFRO,XL,PC,444,$15.30 ,J9,,$20.40 ,,,
Q7062,SILK DAY & NIGHT CAP (XL) (6PC): LEOPARD,LEO,XL,PC,468,$15.30 ,J9,,$20.40 ,,,
Q7063,SILK DAY & NIGHT CAP (JUMBO) (6PC): AFRO,AFRO,JUMBO,PC,356,$21.90 ,J8,,$29.10 ,,,
Q7064,SILK DAY & NIGHT CAP (JUMBO) (6PC): LEOPARD,LEO,JUMBO,PC,356,$21.90 ,J8,,$29.10 ,,,
Q7065,SILK DAY & NIGHT CAP (BRAID) (6PC): AFRO,AFRO,R,PC,236,$21.90 ,J8,,$29.10 ,,,
Q7066,SILK DAY & NIGHT CAP (BRAID) (6PC): LEOPARD,LEO,R,PC,228,$21.90 ,J8,,$29.10 ,,,
Q7071,SILK TIE BONNET (6PC): AFRO,AFRO,R,PC,884,$15.30 ,J7,,$20.40 ,,,
Q7072,SILK TIE BONNET (6PC): LEOPARD,LEO,R,PC,-12,$15.30 ,J7,,$20.40 ,,,
Q7081,SILK SQUARE SCARF (6PC): AFRO,AFRO,R,PC,-6,$15.30 ,J7,,$20.40 ,,,
Q7082,SILK SQUARE SCARF (6PC): LEOPARD,LEO,R,PC,-40,$15.30 ,J7,,$20.40 ,,,
Q7083,SILK LONG SCARF (6PC): AFRO,AFRO,R,PC,306,$15.30 ,J6,,$20.40 ,,,
Q7084,SILK LONG SCARF (6PC): LEOPARD,LEO,R,PC,462,$15.30 ,J6,,$20.40 ,,,
Q7091,SILK EDGE BAND (6PC): AFRO,AFRO,R,PC,1700,$12.90 ,J6,,$17.40 ,,,
Q7092,SILK EDGE BAND (6PC): LEOPARD,LEO,R,PC,264,$12.90 ,J6,,$17.40 ,,,
Q7101,SILK WRAP (6PC): AFRO,AFRO,R,PC,211,$10.80 ,J5,,$14.70 ,,,
Q7102,SILK WRAP (6PC): LEOPARD,LEO,R,PC,402,$10.80 ,J5,,$14.70 ,,,
Q7111,VELVET TIE BONNET (XL) (6PC): ASSORT,ASSORT,XL,PC,463,$15.30 ,J5,,$20.40 ,,,
Q7112,VELVET TIE BONNET (XL) (6PC): BLACK,BLACK,XL,PC,174,$15.30 ,J5,,$20.40 ,,,
Q7113,VELVET TIE BONNET (JUMBO) (6PC): ASSORT,ASSORT,JUMBO,PC,451,$19.50 ,J4,,$26.10 ,,,
Q7114,VELVET TIE BONNET (JUMBO) (6PC): BLACK,BLACK,JUMBO,PC,157,$19.50 ,J4,,$26.10 ,,,
Q7115,VELVET TIE BONNET (BRAID) (6PC): ASSORT,ASSORT,R,PC,-2,$19.50 ,J4,,$26.10 ,,,
Q7116,VELVET TIE BONNET (BRAID) (6PC): BLACK,BLACK,R,PC,10,$19.50 ,J4,,$26.10 ,,,
Q712,DREADLOCKS TUBE : ASSORT,ASSORT,R,DZ,-1,$12.00 ,D19,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q7121,VELVET TURBAN (6PC): ASSORT,ASSORT,R,PC,479,$12.90 ,J4,,$17.40 ,,,
Q7122,VELVET TURBAN (6PC): BLACK,BLACK,R,PC,475,$12.90 ,J4,,$17.40 ,,,
Q713,DREADLOCKS TUBE : BLACK,BLACK,R,DZ,62,$12.00 ,D18,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q7301,KID SILK BONNET (6PC): ASSORT,ASSORT,R,PC,524,$8.70 ,J3,,$11.70 ,,,
Q7302,KID SILK BONNET (6PC): ONYX,ONYX,R,PC,516,$8.70 ,J3,,$11.70 ,,,
Q7303,KID SILK PATTERN BONNET (6PC): AFRO,AFRO,R,PC,308,$10.80 ,J2,,$14.70 ,,,
Q7304,KID SILK PATTERN BONNET (6PC): LEOPARD,LEO,R,PC,346,$10.80 ,J2,,$14.70 ,,,
Q7305,KID SILK SHOWER & CONDITIONING CAP(6PC) : ASSORT,ASSORT,R,PC,-2,$10.80 ,J2,,$14.70 ,,,
Q7306,KID SILK SHOWER & CONDITIONING CAP(6PC) : ONYX,ONYX,R,PC,43,$10.80 ,J2,,$14.70 ,,,
Q7307,KID VELVET BONNET (6PC): ASSORT,ASSORT,R,PC,-14,$10.80 ,J1,,$14.70 ,,,
Q7308,KID VELVET BONNET (6PC): BLACKK,BLACK,R,PC,-2,$10.80 ,J1,,$14.70 ,,,
Q770,BERET (SPRING & FALL) : ASSORT,ASSORT,R,DZ,0,$21.00 ,N/A,,$28.00 ,$40.00 ,$0.00 ,$0.00 
Q800,OGN STOCKING WIG CAP (2PCS) : BLACK,BLACK,R,DZ,3010,$4.50 ,D6,,$6.00 ,$9.00 ,$0.00 ,$0.00 
Q8000,PRM SJ SILKY & CONDITIONING SLEEP CAP : ASSORT,ASSORT,R,DZ,-3,$24.00 ,D16,,$30.00 ,$48.00 ,$0.00 ,$0.00 
Q8001,PRM SJ SILKY & CONDITIONING SLEEP CAP : BLK,BLACK,R,DZ,128,$24.00 ,D16,,$30.00 ,$48.00 ,$0.00 ,$0.00 
Q8002,PRM SILKY PADDED CONDITIONING BRAID CAP : ASSORT,ASSORT,R,DZ,-4,$24.00 ,D16,,$30.00 ,$48.00 ,$0.00 ,$0.00 
Q8003,PRM SILKY PADDED CONDITIONING BRAID CAP : BLACK,BLACK,R,DZ,141,$24.00 ,D16,,$30.00 ,$48.00 ,$0.00 ,$0.00 
Q801,OGN STOCKING WIG CAP (5PCS) : BLK,BLACK,R,DZ,1384,$8.50 ,D17,,$12.00 ,$15.00 ,$0.00 ,$0.00 
Q802,OGN STOCKING WIG CAP (2PCS) : BROWN,BROWN,R,DZ,482,$4.50 ,D15,,$6.00 ,$9.00 ,$0.00 ,$0.00 
Q8020,PRM SILKY & SOFT TIE BONNET : ASSORT,ASSORT,R,DZ,-1,$15.00 ,D15,,$21.00 ,$28.00 ,$0.00 ,$0.00 
Q8021,PRM SILKY & SOFT TIE BONNET : BLACK,BLACK,R,DZ,92,$15.00 ,D15,,$21.00 ,$28.00 ,$0.00 ,$0.00 
Q803,OGN STOCKING WIG CAP (2PCS) : NATURAL,NATURAL,R,DZ,2030,$4.50 ,D15,,$6.00 ,$9.00 ,$0.00 ,$0.00 
Q804,OGN STOCKING WIG CAP (DLX) : BLK,BLACK,R,DZ,1354,$4.50 ,D14,,$6.00 ,$9.00 ,$0.00 ,$0.00 
Q805,OGN STOCKING WIG CAP (DLX) : BROWN,BROWN,R,DZ,374,$4.50 ,D14,,$6.00 ,$9.00 ,$0.00 ,$0.00 
Q806,OGN STOCKING WIG CAP (DLX) : NATURAL,NATURAL,R,DZ,728,$4.50 ,D14,,$6.00 ,$9.00 ,$0.00 ,$0.00 
Q807,OGN STOCKING WIG CAP (DLX) : BURGUNDY,BURGUNDY,R,DZ,262,$4.50 ,D14,,$6.00 ,$9.00 ,$0.00 ,$0.00 
Q808,OGN BRAID CYLINDER : BLACK,BLACK,R,DZ,449,$6.00 ,D13,,$8.00 ,$12.00 ,$0.00 ,$0.00 
Q8081,PRM STOCKING BRAID CYLINDER : BLACK,BLACK,R,DZ,311,$9.00 ,D5,,$12.00 ,$18.00 ,$0.00 ,$0.00 
Q809,OGN STOCKING WIG CAP (2PCS) : L.BROWN,L/BROWN,R,DZ,610,$4.50 ,D13,,$6.00 ,$9.00 ,$0.00 ,$0.00 
Q810,OGN DOUBLE MESH WRAP : ASSORT,ASSORT,R,DZ,144,$12.50 ,D13,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q811,OGN DOUBLE MESH WRAP : BLACK,BLACK,R,DZ,345,$12.50 ,D13,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q812,OGN FOAM MESH WRAP : AST,ASSORT,R,DZ,140,$12.50 ,D12,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q813,OGN FOAM MESH WRAP : BLACK,BLACK,R,DZ,84,$12.50 ,D12,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q814,OGN OPEN WRAP : ASSORT,ASSORT,R,DZ,48,$6.50 ,D12,,$8.50 ,$12.00 ,$0.00 ,$0.00 
Q815,OGN OPEN WRAP : BLACK,BLACK,R,DZ,234,$6.50 ,D12,,$8.50 ,$12.00 ,$0.00 ,$0.00 
Q816,OGN FOAM WRAP : ASSORT,ASSORT,R,DZ,42,$12.50 ,D12,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q817,OGN FOAM WRAP : BLK,BLACK,R,DZ,62,$12.50 ,D12,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q818,OGN EXTRA FIRM MESH WRAP : ASSORT,ASSORT,R,DZ,41,$9.00 ,D11,,$12.00 ,$18.00 ,$0.00 ,$0.00 
Q819,OGN EXTRA FIRM MESH WRAP : BLACK,BLACK,R,DZ,93,$9.00 ,D11,,$12.00 ,$18.00 ,$0.00 ,$0.00 
Q820,OGN SLEEP CAP : ASSORT,ASSORT,R,DZ,249,$12.50 ,D11,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q821,OGN SLEEP CAP : BLK,BLACK,R,DZ,390,$12.50 ,D4,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q822,OGN SLEEP CAP (XL) : ASSORT,ASSORT,XL,DZ,92,$13.50 ,D10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q823,OGN SLEEP CAP (XL) : BLACK,BLACK,XL,DZ,536,$13.50 ,D4,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q824,OGN SLEEP CAP (DS) : ASSORT,ASSORT,R,DZ,208,$13.50 ,D10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q825,OGN SLEEP CAP (DS) : BLK,BLACK,R,DZ,142,$13.50 ,D10,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q826,OGN BONNET : AST,ASSORT,R,DZ,158,$12.50 ,D9,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q827,OGN BONNET : BLK,BLACK,R,DZ,350,$12.50 ,D9,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q828,OGN BONNET (XL) : AST,ASSORT,XL,DZ,213,$13.50 ,D3,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q829,OGN BONNET (XL) : BLk,BLACK,XL,DZ,77,$13.50 ,D3,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q830,OGN OVER WRAP ; AST,ASSORT,R,DZ,127,$12.50 ,D8,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q831,OGN OVER WRAP ; BLACK,BLACK,R,DZ,223,$12.50 ,D8,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q832,OGN SCARF : ASSORT,ASSORT,R,DZ,70,$13.50 ,D8,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q833,OGN SCARF : BLACK,BLACK,R,DZ,303,$13.50 ,D8,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q834,OGN BAGGING CAP : AST,ASSORT,R,DZ,407,$16.50 ,D7,,$24.00 ,$36.00 ,$0.00 ,$0.00 
Q835,OGN BAGGING CAP : BLK,BLACK,R,DZ,335,$16.50 ,D7,,$24.00 ,$36.00 ,$0.00 ,$0.00 
Q836,OGN BRAID BONNET : AST,ASSORT,R,DZ,159,$13.50 ,D7,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q837,OGN BRAID BONNET : BLk,BLACK,R,DZ,544,$13.50 ,D3,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q838,OGN FLIP OVER HEADWRAP : ASSORT,ASSORT,R,DZ,106,$13.50 ,D6,,$18.00 ,$30.00 ,$0.00 ,$0.00 
Q839,OGN FLIP OVER HEADWRAP : BLACK,BLACK,R,DZ,14,$13.50 ,D6,,$18.00 ,$30.00 ,$0.00 ,$0.00 
Q840,OGN DLX CUSTOM WEAVING CAP : BLACK,BLACK,R,DZ,275,$21.00 ,D5,,$27.00 ,$48.00 ,$0.00 ,$0.00 
Q841,OGN WEAVING NET : BLK,BLACK,R,DZ,246,$12.50 ,D5,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q8411,OGN WEAVING NET : BROWN,BROWN,R,DZ,56,$12.50 ,D5,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q8412,OGN WEAVING NET : NATURAL,NATURAL,R,DZ,31,$12.50 ,D5,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q8413,OGN WEAVING NET: FINE,N/A,R,DZ,44,$12.50 ,D4,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q8414,OGN WEAVING NET : WIDE,N/A,R,DZ,1,$12.50 ,D4,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q842,OGN WIG LINER (OPEN TOP) : BLACK,BLACK,R,DZ,500,$6.50 ,D4,,$8.50 ,$12.00 ,$0.00 ,$0.00 
Q8421,OGN WIG LINER (OPEN TOP) : BROWN,BROWN,R,DZ,75,$6.50 ,D4,,$8.50 ,$12.00 ,$0.00 ,$0.00 
Q8422,OGN WIG LINER (OPEN TOP) : NATURAL,NATURAL,R,DZ,29,$6.50 ,D3,,$8.50 ,$12.00 ,$0.00 ,$0.00 
Q843,OGN WEAVING CAP (CLOSE TOP) : BLACK,BLACK,R,DZ,1213,$6.50 ,D3,,$8.50 ,$12.00 ,$0.00 ,$0.00 
Q8431,OGN WEAVING CAP (CLOSE TOP) : BROWN,BROWN,R,DZ,126,$6.50 ,D3,,$8.50 ,$12.00 ,$0.00 ,$0.00 
Q8432,OGN WEAVING CAP (CLOSE TOP) : NATURAL,BEIGE,R,DZ,113,$6.50 ,D3,,$8.50 ,$12.00 ,$0.00 ,$0.00 
Q844,OGN SPANDEX CAP : ASSORT,ASSORT,R,DZ,145,$12.50 ,D2,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q845,OGN SPANDEX CAP : BLACK,BLACK,R,DZ,335,$12.50 ,D2,,$16.50 ,$24.00 ,,
Q846,OGN SPANDEX WRAP : ASSORT,ASSORT,R,DZ,76,$12.50 ,D2,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q847,OGN SPANDEX WRAP : BLACK,BLACK,R,DZ,78,$12.50 ,D2,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q848,OGN STRETCH NET(2PCS) : BLACK,BLACK,R,DZ,98,$15.00 ,D1,,$21.00 ,$36.00 ,$0.00 ,$0.00 
Q8481,OGN MESH TUBE BONNET : BLK,BLACK,R,DZ,84,$18.00 ,D1,,$24.00 ,$36.00 ,$0.00 ,$0.00 
Q849,OGN PATTERNED SLEEP CAP :  AST,ASSORT,R,DZ,454,$13.50 ,D1,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q8491,OGN PATTERNED MESH WRAP : AST,ASSORT,R,DZ,207,$12.50 ,D1,,$16.50 ,$24.00 ,$0.00 ,$0.00 
Q8492,OGN PATTERNED MESH SCARF : AST,ASSORT,R,DZ,468,$13.50 ,E22,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q8493,OGN PATTERNED BRAID BONNET  : AST,ASSORT,R,DZ,272,$13.50 ,E8,,$18.00 ,$24.00 ,$0.00 ,$0.00 
Q850,OGN KID SLEEP CAP : AST,ASSORT,R,DZ,-28,$11.50 ,E8,,$15.00 ,$24.00 ,$0.00 ,$0.00 
Q851,OGN KID SLEEP CAP : BLK,BLACK,R,DZ,164,$11.50 ,E8,,$15.00 ,$24.00 ,$0.00 ,$0.00 
Q852,OGN KID BONNET : AST,ASSORT,R,DZ,136,$11.50 ,E21,,$15.00 ,$24.00 ,$0.00 ,$0.00 
Q853,OGN KID BONNET : BLK,BLACK,R,DZ,147,$11.50 ,E7,,$15.00 ,$24.00 ,$0.00 ,$0.00 
Q854,OGN KID DOUBLE MESH WRAP : ASSORT,ASSORT,R,DZ,11,$11.50 ,E21,,$15.00 ,$24.00 ,$0.00 ,$0.00 
Q855,OGN KID DOUBLE MESH WRAP : BLACK,BLACK,R,DZ,44,$11.50 ,E21,,$15.00 ,$24.00 ,$0.00 ,$0.00 
Q856,OGN KID FOAM MESH WRAP : ASSORT,ASSORT,R,DZ,14,$11.50 ,E20,,$15.00 ,$24.00 ,$0.00 ,$0.00 
Q857,OGN KID FOAM MESH WRAP : BLACK,BLACK,R,DZ,49,$11.50 ,E20,,$15.00 ,$24.00 ,$0.00 ,$0.00 
Q858,OGN KID FIRM MESH WRAP : ASSORT,ASSORT,R,DZ,57,$8.50 ,E20,,$11.00 ,$18.00 ,$0.00 ,$0.00 
Q859,OGN KID FIRM MESH WRAP : BLACK,BLACK,R,DZ,39,$8.50 ,E20,,$11.00 ,$18.00 ,$0.00 ,$0.00 
Q865,OGN PADDED BONNET : AST,ASSORT,R,DZ,-2,$18.00 ,E19,,$24.00 ,$36.00 ,$0.00 ,$0.00 
